Test Trajectory,Learner Trajectory,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
138_405_171_243_212_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90,138_405_171_243_212_25_252_245_37_54_358_340_32_310_387_339_273_386_262_265_334_95_275_216_90,7_1_3_2_2_2_2_2_2_2_1_1_1_1_2_2_2_1_0_0_0_0_0_6,7_1_3_2_2_2_2_2_2_2_1_1_1_1_2_2_2_1_0_0_0_0_0_6,0.6245221495628357_1.000641107559204_1.0252389907836914_1.0506001710891724_0.6455382704734802_1.0479254722595215_1.033474087715149_1.0436254739761353_1.0327959060668945_1.0460193157196045_1.0044429302215576_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,0.6245221495628357_1.000641107559204_1.0252389907836914_1.0506001710891724_0.6455382704734802_1.0479254722595215_1.033474087715149_1.0436254739761353_1.0327959060668945_1.0460193157196045_1.0044429302215576_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,22.910243153572083,22.910243153572083
286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,1.044921875_1.0106385946273804_1.0602672100067139_1.0149452686309814_0.6782588362693787_1.0038831233978271_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,1.044921875_1.0106385946273804_1.0602672100067139_1.0149452686309814_0.6782588362693787_1.0038831233978271_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,18.168334186077118,18.168334186077118
367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,367_286_312_48_316_317_324_340_32_310_387_339_273_386_262_265_334_95_275_216_90,1_1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,1_1_1_1_1_1_1_1_1_1_2_2_2_1_0_0_0_0_0_6,0.6722065210342407_1.044921875_1.0106385946273804_1.0602672100067139_1.0149452686309814_0.6782588362693787_1.0038831233978271_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,0.6722065210342407_1.044921875_1.0106385946273804_1.0602672100067139_1.0149452686309814_0.6782588362693787_1.0038831233978271_1.0243327617645264_1.0034801959991455_1.056471347808838_0.6459680199623108_1.0429742336273193_0.6385753750801086_1.3058050870895386_0.628308892250061_1.114195466041565_1.1027216911315918_1.050714135169983_1.09882652759552_0.6430455446243286,18.84054070711136,18.84054070711136
231_230_408_419_76_271_388_311_31_268_357_323_319_315_52_374_241_129,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_251_129,6_6_6_6_6_6_6_6_4_4_4_5_6_6_6_6_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_2_2_4_6,0.6395348906517029_0.6434834599494934_0.9787863492965698_1.00545072555542_0.9747862815856934_1.0376224517822266_0.6462059617042542_0.997363805770874_1.3282811641693115_1.0138964653015137_1.01583993434906_1.3514163494110107_1.039109706878662_0.978349506855011_0.990021824836731_1.237025499343872_0.9909210205078125,0.6395348906517029_0.6434834599494934_0.9787863492965698_1.00545072555542_0.9747862815856934_1.0376224517822266_0.6462059617042542_0.997363805770874_1.2403395175933838_0.972909688949585_0.9878274202346802_0.9767911434173584_0.9940369129180908_1.0102784633636475_1.0423583984375_0.642244815826416_1.0216728448867798_1.0136877298355103,16.86809539794922,16.825380861759186
231_230_408_419_76_271_388_311_31_267_56_34_36_374_241_129,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_212_25_251_129,6_6_6_6_6_6_6_6_6_6_4_4_6_6_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_2_2_4_6,0.6395348906517029_0.6434834599494934_0.9787863492965698_1.00545072555542_0.9747862815856934_1.0376224517822266_0.6462059617042542_0.997363805770874_1.2403395175933838_0.972909688949585_1.0631059408187866_1.006263256072998_1.0320701599121094_1.237025499343872_0.9909210205078125,0.6395348906517029_0.6434834599494934_0.9787863492965698_1.00545072555542_0.9747862815856934_1.0376224517822266_0.6462059617042542_0.997363805770874_1.2403395175933838_0.972909688949585_0.9878274202346802_0.9767911434173584_0.9940369129180908_1.0102784633636475_1.0423583984375_0.642244815826416_1.0216728448867798_1.0136877298355103,14.465869009494781,16.825380861759186
1_338_154_174_364_178_180_337_182_186_347_403_243_211_135,1_338_154_174_364_178_180_337_182_186_347_403_243_211_135,2_3_3_3_3_3_3_3_3_3_3_3_4_6,2_3_3_3_3_3_3_3_3_3_3_3_4_6,0.6180590391159058_1.034264087677002_1.0394372940063477_1.0012507438659668_0.6578388810157776_1.0249067544937134_0.6511374711990356_0.9998670816421509_1.0264263153076172_0.6619001030921936_1.0329310894012451_1.0099658966064453_1.018803596496582_1.019869327545166,0.6180590391159058_1.034264087677002_1.0394372940063477_1.0012507438659668_0.6578388810157776_1.0249067544937134_0.6511374711990356_0.9998670816421509_1.0264263153076172_0.6619001030921936_1.0329310894012451_1.0099658966064453_1.018803596496582_1.019869327545166,12.796657681465149,12.796657681465149
1_338_154_174_364_178_180_337_182_186_347_403_243_211_135,1_338_154_174_364_178_180_337_182_186_347_403_243_211_135,2_3_3_3_3_3_3_3_3_3_3_3_4_6,2_3_3_3_3_3_3_3_3_3_3_3_4_6,0.6180590391159058_1.034264087677002_1.0394372940063477_1.0012507438659668_0.6578388810157776_1.0249067544937134_0.6511374711990356_0.9998670816421509_1.0264263153076172_0.6619001030921936_1.0329310894012451_1.0099658966064453_1.018803596496582_1.019869327545166,0.6180590391159058_1.034264087677002_1.0394372940063477_1.0012507438659668_0.6578388810157776_1.0249067544937134_0.6511374711990356_0.9998670816421509_1.0264263153076172_0.6619001030921936_1.0329310894012451_1.0099658966064453_1.018803596496582_1.019869327545166,12.796657681465149,12.796657681465149
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,15.186070561408997,15.186070561408997
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,15.186070561408997,15.186070561408997
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,15.186070561408997,15.186070561408997
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,15.186070561408997,15.186070561408997
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_135,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_6,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,0.6433572769165039_0.6444053053855896_0.9818477630615234_1.0073312520980835_0.9799164533615112_1.042465090751648_0.6475437879562378_0.9977688789367676_1.2431081533432007_0.9762164354324341_0.9896104335784912_0.9812943339347839_1.0036356449127197_1.008896827697754_1.018803596496582_1.019869327545166,15.186070561408997,15.186070561408997
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,2_3_3_3_3_3_3_3_3_3_3_3_4_4,2_3_3_3_3_3_3_3_3_3_3_3_4_4,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,12.838006675243378,12.838006675243378
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,2_3_3_3_3_3_3_3_3_3_3_3_4_4,2_3_3_3_3_3_3_3_3_3_3_3_4_4,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,12.838006675243378,12.838006675243378
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,2_3_3_3_3_3_3_3_3_3_3_3_4_4,2_3_3_3_3_3_3_3_3_3_3_3_4_4,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,12.838006675243378,12.838006675243378
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,2_3_3_3_3_3_3_3_3_3_3_3_4_4,2_3_3_3_3_3_3_3_3_3_3_3_4_4,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,12.838006675243378,12.838006675243378
1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,2_3_3_3_3_3_3_3_3_3_3_3_4_4,2_3_3_3_3_3_3_3_3_3_3_3_4_4,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6160332560539246_1.0337834358215332_1.0377981662750244_1.0016825199127197_0.6582754850387573_1.0245484113693237_0.6508186459541321_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,12.838006675243378,12.838006675243378
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,15.226926028728485,15.226926028728485
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,15.226926028728485,15.226926028728485
231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,231_230_408_419_76_271_388_311_31_267_56_35_152_250_243_211_136,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,6_6_6_6_6_6_6_6_6_6_6_6_6_3_4_4,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,0.6425331234931946_0.6444804072380066_0.9831339716911316_1.0066938400268555_0.9789458513259888_1.0423073768615723_0.6473276615142822_0.9977920055389404_1.2435331344604492_0.9759351015090942_0.9899712800979614_0.9807226657867432_1.002343773841858_1.0090770721435547_1.018009901046753_1.0641188621520996,15.226926028728485,15.226926028728485
307_238_392_393_396_204_206_203_190_397_351_337_182_186_347_403_243_211_136,307_238_391_351_337_182_186_347_403_243_211_136,3_3_3_3_5_5_7_7_7_5_3_3_3_3_3_3_4_4,3_5_5_3_3_3_3_3_3_4_4,0.6456902027130127_1.0066535472869873_1.0416220426559448_0.9723869562149048_1.118105173110962_1.093186378479004_1.0467926263809204_1.09762442111969_1.1024038791656494_1.0658602714538574_0.6225112080574036_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,0.6456902027130127_1.1423048973083496_1.0180411338806152_0.6225112080574036_1.0011287927627563_1.0262585878372192_0.6627320647239685_1.0325257778167725_1.0102927684783936_1.018009901046753_1.0641188621520996,17.6279034614563,10.243614196777344
1_338_154_174_364_178_180_337_181_183_185_177_404_195_141,1_338_154_174_365_404_195_141,2_3_3_3_3_3_3_5_5_7_7_7_7_3,2_3_3_5_7_7_3,0.6251433491706848_1.034627914428711_1.036788821220398_0.9952563047409058_0.6563110947608948_1.024332046508789_0.6503401398658752_1.1251106262207031_1.0093187093734741_0.6350420713424683_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,0.6251433491706848_1.034627914428711_1.036788821220398_1.0949307680130005_0.6299559473991394_1.1071192026138306_0.6584563255310059,12.556890308856964,6.18702232837677
32_309_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,32_310_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,0_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,1.1614959239959717_0.6050965785980225_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,1.0025546550750732_1.0343494415283203_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,16.2525417804718,17.167758345603943
46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350_237_305_349_290_365_404_195_141,46_320_65_325_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_7_7_7_5_5_5_7_7_3,6_5_1_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,1.0942189693450928_1.0712168216705322_1.1134188175201416_1.0660758018493652_1.381330132484436_1.0440181493759155_1.1072696447372437_1.0875545740127563_0.6401984095573425_0.6486592292785645_1.0737555027008057_1.1052782535552979_1.06600022315979_1.0985805988311768_1.101954698562622_1.0822633504867554_1.1070711612701416_1.3755027055740356_1.0295552015304565_1.0949914455413818_1.0895946025848389_0.6299559473991394_1.1071192026138306_0.6584563255310059,1.022916316986084_0.9876506924629211_1.049489974975586_1.099719524383545_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,24.87403976917267,17.947519063949585
46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,46_320_65_325_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,7_7_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,6_5_1_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,1.0942189693450928_1.0712168216705322_1.1134188175201416_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,1.022916316986084_0.9876506924629211_1.049489974975586_1.099719524383545_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,17.066597163677216,17.947519063949585
64_46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,64_46_320_65_325_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,7_7_7_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,7_6_5_1_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,1.0760012865066528_1.0942189693450928_1.0712168216705322_1.1134188175201416_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,1.0760012865066528_1.022916316986084_0.9876506924629211_1.049489974975586_1.099719524383545_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,18.14259845018387,19.023520350456238
64_46_321_26_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,64_46_320_65_325_29_328_240_244_152_250_242_356_362_193_185_177_404_195_141,7_7_7_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,7_6_5_1_7_7_0_0_6_6_6_7_7_7_7_7_7_7_3,1.0760012865066528_1.0942189693450928_1.0712168216705322_1.1134188175201416_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,1.0760012865066528_1.022916316986084_0.9876506924629211_1.049489974975586_1.099719524383545_1.0660758018493652_1.381330132484436_1.0440181493759155_0.9747314453125_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,18.14259845018387,19.023520350456238
76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,17.14017367362976,17.14017367362976
76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,17.14017367362976,17.14017367362976
76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,17.14017367362976,17.14017367362976
76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,76_271_388_311_31_267_56_35_152_250_242_356_362_193_185_177_404_195_141,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,6_6_6_6_6_6_6_6_6_6_7_7_7_7_7_7_7_3,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,0.9738718271255493_1.035447597503662_0.6449049711227417_0.9927788972854614_1.2287499904632568_0.9778212308883667_0.9875074028968811_0.9775047302246094_0.9990713596343994_1.034436821937561_0.643244743347168_1.114580750465393_1.1025099754333496_0.663124144077301_1.3534152507781982_0.6456284523010254_1.1071192026138306_0.6584563255310059,17.14017367362976,17.14017367362976
